DATE	TIME	FIELD
02.06.2025	08:50:00.999	55208.699
02.06.2025	08:50:20.999	55208.842
02.06.2025	08:50:40.999	55209.033
02.06.2025	08:51:00.999	55209.179
02.06.2025	08:51:20.999	55209.372
02.06.2025	08:51:40.999	55209.211
02.06.2025	08:52:00.999	55208.665
02.06.2025	08:52:20.999	55208.861
02.06.2025	08:52:40.999	55208.698
02.06.2025	08:53:00.999	55208.673
02.06.2025	08:53:20.999	55208.911
02.06.2025	08:53:40.999	55209.218
02.06.2025	08:54:00.999	55209.047
02.06.2025	08:54:20.999	55209.723
02.06.2025	08:54:40.999	55209.999
02.06.2025	08:55:00.999	55210.047
02.06.2025	08:55:20.999	55210.493
02.06.2025	08:55:40.999	55210.411
02.06.2025	08:56:00.999	55211.15
02.06.2025	08:56:20.999	55211.569
02.06.2025	08:56:40.999	55211.791
02.06.2025	08:57:00.999	55212.269
02.06.2025	08:57:20.999	55212.189
02.06.2025	08:57:40.999	55212.268
02.06.2025	08:58:00.999	55212.489
02.06.2025	08:58:20.999	55212.608
02.06.2025	08:58:40.999	55212.719
02.06.2025	08:59:00.999	55212.659
02.06.2025	08:59:20.999	55212.98
02.06.2025	08:59:40.999	55213.522
02.06.2025	09:00:00.999	55214.09
02.06.2025	09:00:20.999	55214.6
02.06.2025	09:00:40.999	55215.188
02.06.2025	09:01:00.999	55215.618
02.06.2025	09:01:20.999	55216.289
02.06.2025	09:01:40.999	55216.737
02.06.2025	09:02:00.999	55217.126
02.06.2025	09:02:20.999	55217.627
02.06.2025	09:02:40.999	55217.93
02.06.2025	09:03:00.999	55218.188
02.06.2025	09:03:20.999	55218.265
02.06.2025	09:03:40.999	55218.404
02.06.2025	09:04:00.999	55218.906
02.06.2025	09:04:20.999	55219.016
02.06.2025	09:04:40.999	55219.159
02.06.2025	09:05:00.999	55219.525
02.06.2025	09:05:20.999	55219.958
02.06.2025	09:05:40.999	55220.137
02.06.2025	09:06:00.999	55220.461
02.06.2025	09:06:20.999	55220.683
02.06.2025	09:06:40.999	55220.634
02.06.2025	09:07:00.999	55221.129
02.06.2025	09:07:20.999	55221.636
02.06.2025	09:07:40.999	55221.662
02.06.2025	09:08:00.999	55221.749
02.06.2025	09:08:20.999	55221.815
02.06.2025	09:08:40.999	55221.666
02.06.2025	09:09:00.999	55221.695
02.06.2025	09:09:20.999	55221.824
02.06.2025	09:09:40.999	55222.026
02.06.2025	09:10:00.999	55222.448
02.06.2025	09:10:20.999	55222.491
02.06.2025	09:10:40.999	55222.487
02.06.2025	09:11:00.999	55222.466
02.06.2025	09:11:20.999	55222.644
02.06.2025	09:11:40.999	55222.574
02.06.2025	09:12:00.999	55222.82
02.06.2025	09:12:20.999	55222.966
02.06.2025	09:12:40.999	55222.976
02.06.2025	09:13:00.999	55223.059
02.06.2025	09:13:20.999	55222.512
02.06.2025	09:13:40.998	55222.339
02.06.2025	09:14:00.999	55222.676
02.06.2025	09:14:20.999	55222.612
02.06.2025	09:14:40.999	55222.631
02.06.2025	09:15:00.999	55222.504
02.06.2025	09:15:20.999	55222.423
02.06.2025	09:15:40.999	55222.336
02.06.2025	09:16:00.999	55222.663
02.06.2025	09:16:20.999	55222.94
02.06.2025	09:16:40.999	55223.257
02.06.2025	09:17:00.999	55223.238
02.06.2025	09:17:20.999	55223.253
02.06.2025	09:17:40.999	55222.927
02.06.2025	09:18:00.999	55222.37
02.06.2025	09:18:20.999	55221.569
02.06.2025	09:18:40.999	55221.226
02.06.2025	09:19:00.999	55220.665
02.06.2025	09:19:20.999	55220.065
02.06.2025	09:19:40.999	55219.803
02.06.2025	09:20:00.999	55219.514
02.06.2025	09:20:20.999	55219.256
02.06.2025	09:20:40.999	55219.062
02.06.2025	09:21:00.999	55219.014
02.06.2025	09:21:20.999	55219.153
02.06.2025	09:21:40.999	55218.587
02.06.2025	09:22:00.999	55218.15
02.06.2025	09:22:20.999	55218.044
02.06.2025	09:22:40.999	55217.457
02.06.2025	09:23:00.999	55216.998
02.06.2025	09:23:20.999	55216.555
02.06.2025	09:23:40.999	55215.692
02.06.2025	09:24:00.999	55214.728
02.06.2025	09:24:20.999	55214.31
02.06.2025	09:24:40.999	55213.953
02.06.2025	09:25:00.999	55213.513
02.06.2025	09:25:20.999	55213.265
02.06.2025	09:25:40.999	55213.015
02.06.2025	09:26:00.999	55212.79
02.06.2025	09:26:20.999	55212.56
02.06.2025	09:26:40.999	55212.942
02.06.2025	09:27:00.999	55213.018
02.06.2025	09:27:20.999	55212.753
02.06.2025	09:27:40.999	55212.563
02.06.2025	09:28:00.999	55212.328
02.06.2025	09:28:20.999	55212.125
02.06.2025	09:28:40.999	55212.145
02.06.2025	09:29:00.999	55212.084
02.06.2025	09:29:20.999	55211.889
02.06.2025	09:29:40.999	55211.935
02.06.2025	09:30:00.999	55211.889
02.06.2025	09:30:20.999	55212.195
02.06.2025	09:30:40.999	55212.535
02.06.2025	09:31:00.999	55212.588
02.06.2025	09:31:20.999	55212.813
02.06.2025	09:31:40.999	55212.817
02.06.2025	09:32:00.999	55212.84
02.06.2025	09:32:20.999	55212.457
02.06.2025	09:32:40.999	55212.083
02.06.2025	09:33:00.999	55211.717
02.06.2025	09:33:20.999	55211.689
02.06.2025	09:33:40.999	55211.827
02.06.2025	09:34:00.999	55212.218
02.06.2025	09:34:20.999	55212.677
02.06.2025	09:34:40.999	55212.891
02.06.2025	09:35:00.999	55213.206
02.06.2025	09:35:20.999	55213.638
02.06.2025	09:35:40.999	55213.965
02.06.2025	09:36:00.999	55214.426
02.06.2025	09:36:20.999	55215.052
02.06.2025	09:36:40.999	55215.797
02.06.2025	09:37:00.999	55216.241
02.06.2025	09:37:20.999	55216.606
02.06.2025	09:37:40.999	55216.884
02.06.2025	09:38:00.999	55217.107
02.06.2025	09:38:20.999	55217.101
02.06.2025	09:38:40.999	55217.122
02.06.2025	09:39:00.999	55217.149
02.06.2025	09:39:20.999	55217.462
02.06.2025	09:39:40.999	55217.519
02.06.2025	09:40:00.999	55217.556
02.06.2025	09:40:20.999	55217.546
02.06.2025	09:40:40.999	55217.705
02.06.2025	09:41:00.999	55217.734
02.06.2025	09:41:20.999	55217.866
02.06.2025	09:41:40.999	55217.728
02.06.2025	09:42:00.999	55217.444
02.06.2025	09:42:20.999	55217.181
02.06.2025	09:42:40.999	55216.974
02.06.2025	09:43:00.999	55216.829
02.06.2025	09:43:20.999	55216.928
02.06.2025	09:43:40.998	55216.983
02.06.2025	09:44:00.999	55216.761
02.06.2025	09:44:20.999	55216.682
02.06.2025	09:44:40.999	55216.589
02.06.2025	09:45:00.999	55216.22
02.06.2025	09:45:20.999	55216.428
02.06.2025	09:45:40.999	55216.061
02.06.2025	09:46:00.998	55215.829
02.06.2025	09:46:20.998	55215.251
02.06.2025	09:46:40.999	55214.395
02.06.2025	09:47:00.999	55214.404
02.06.2025	09:47:20.999	55214.332
02.06.2025	09:47:40.998	55214.206
02.06.2025	09:48:00.998	55214.43
02.06.2025	09:48:20.998	55214.467
02.06.2025	09:48:40.998	55214.4
02.06.2025	09:49:00.998	55214.462
02.06.2025	09:49:20.998	55214.486
02.06.2025	09:49:40.998	55214.822
02.06.2025	09:50:00.998	55215.117
02.06.2025	09:50:20.998	55215.474
02.06.2025	09:50:40.998	55215.893
02.06.2025	09:51:00.998	55216.118
02.06.2025	09:51:20.998	55216.796
02.06.2025	09:51:40.998	55217.417
02.06.2025	09:52:00.998	55218.052
02.06.2025	09:52:20.998	55218.634
02.06.2025	09:52:40.998	55219.009
02.06.2025	09:53:00.998	55219.628
02.06.2025	09:53:20.999	55220.052
02.06.2025	09:53:40.999	55220.086
02.06.2025	09:54:00.999	55219.905
02.06.2025	09:54:21.000	55219.8
02.06.2025	09:54:41.000	55219.69
02.06.2025	09:55:01.000	55219.478
02.06.2025	09:55:21.000	55219.036
02.06.2025	09:55:41.000	55218.62
02.06.2025	09:56:01.000	55218.098
02.06.2025	09:56:21.000	55218.819
02.06.2025	09:56:41.000	55219.334
02.06.2025	09:57:01.000	55219.592
02.06.2025	09:57:21.000	55219.413
02.06.2025	09:57:41.000	55218.909
02.06.2025	09:58:01.000	55218.294
02.06.2025	09:58:21.000	55217.726
02.06.2025	09:58:41.000	55217.133
02.06.2025	09:59:01.000	55216.602
02.06.2025	09:59:21.000	55216.224
02.06.2025	09:59:41.000	55216.027
02.06.2025	10:00:01.000	55215.678
02.06.2025	10:00:21.000	55215.161
02.06.2025	10:00:41.000	55214.69
02.06.2025	10:01:01.000	55214.38
02.06.2025	10:01:21.000	55214.015
02.06.2025	10:01:41.000	55213.301
02.06.2025	10:02:01.000	55212.967
02.06.2025	10:02:21.000	55212.316
02.06.2025	10:02:41.000	55211.756
02.06.2025	10:03:01.000	55211.308
02.06.2025	10:03:21.000	55210.861
02.06.2025	10:03:41.000	55210.75
02.06.2025	10:04:01.000	55210.627
02.06.2025	10:04:21.000	55210.395
02.06.2025	10:04:41.000	55210.364
02.06.2025	10:05:01.000	55210.685
02.06.2025	10:05:21.000	55210.787
02.06.2025	10:05:41.000	55211.011
02.06.2025	10:06:01.000	55210.876
02.06.2025	10:06:21.000	55211.095
02.06.2025	10:06:41.000	55210.821
02.06.2025	10:07:01.000	55210.306
02.06.2025	10:07:21.000	55209.707
02.06.2025	10:07:41.000	55209.204
02.06.2025	10:08:01.000	55208.5
02.06.2025	10:08:21.000	55207.754
02.06.2025	10:08:41.000	55207.023
02.06.2025	10:09:01.000	55206.972
02.06.2025	10:09:21.000	55207.123
02.06.2025	10:09:41.000	55207.195
02.06.2025	10:10:01.000	55206.705
02.06.2025	10:10:21.000	55206.369
02.06.2025	10:10:41.000	55206.391
02.06.2025	10:11:01.000	55206.049
02.06.2025	10:11:21.000	55206.077
02.06.2025	10:11:41.000	55207.031
02.06.2025	10:12:01.000	55208.616
02.06.2025	10:12:21.000	55209.057
02.06.2025	10:12:41.000	55208.882
02.06.2025	10:13:01.000	55208.259
02.06.2025	10:13:21.000	55207.988
02.06.2025	10:13:41.000	55207.38
02.06.2025	10:14:01.000	55207.253
02.06.2025	10:14:21.000	55207.587
02.06.2025	10:14:41.000	55207.967
02.06.2025	10:15:01.000	55207.929
02.06.2025	10:15:21.000	55207.457
02.06.2025	10:15:41.000	55207.247
02.06.2025	10:16:01.000	55207.143
02.06.2025	10:16:21.000	55207.206
02.06.2025	10:16:41.000	55206.986
02.06.2025	10:17:01.000	55206.943
02.06.2025	10:17:21.000	55206.766
02.06.2025	10:17:41.000	55206.854
02.06.2025	10:18:01.000	55207.227
02.06.2025	10:18:21.000	55207.327
02.06.2025	10:18:41.000	55207.466
02.06.2025	10:19:01.000	55207.528
02.06.2025	10:19:21.000	55207.526
02.06.2025	10:19:41.000	55207.481
02.06.2025	10:20:01.000	55207.251
02.06.2025	10:20:21.000	55207.171
02.06.2025	10:20:41.000	55207.275
02.06.2025	10:21:01.000	55207.645
02.06.2025	10:21:21.000	55207.659
02.06.2025	10:21:41.000	55207.471
02.06.2025	10:22:01.000	55207.082
02.06.2025	10:22:21.000	55207.09
02.06.2025	10:22:41.000	55206.861
02.06.2025	10:23:01.000	55206.676
02.06.2025	10:23:21.000	55206.195
02.06.2025	10:23:41.000	55206.08
02.06.2025	10:24:01.000	55206.321
02.06.2025	10:24:21.000	55206.306
02.06.2025	10:24:41.000	55206.215
02.06.2025	10:25:01.000	55206.124
02.06.2025	10:25:21.000	55205.952
02.06.2025	10:25:41.000	55205.717
02.06.2025	10:26:01.000	55205.676
02.06.2025	10:26:21.000	55205.347
02.06.2025	10:26:41.000	55204.979
02.06.2025	10:27:01.000	55204.74
02.06.2025	10:27:21.000	55204.707
02.06.2025	10:27:41.000	55204.694
02.06.2025	10:28:01.000	55204.678
02.06.2025	10:28:21.000	55204.422
02.06.2025	10:28:41.000	55204.143
02.06.2025	10:29:01.000	55203.776
02.06.2025	10:29:21.000	55203.684
02.06.2025	10:29:41.000	55203.469
02.06.2025	10:30:01.000	55203.101
02.06.2025	10:30:21.000	55202.93
02.06.2025	10:30:41.000	55202.647
02.06.2025	10:31:01.000	55202.764
02.06.2025	10:31:21.000	55202.351
02.06.2025	10:31:41.000	55201.895
02.06.2025	10:32:01.000	55201.799
02.06.2025	10:32:21.001	55201.66
02.06.2025	10:32:41.001	55201.983
02.06.2025	10:33:01.001	55202.753
02.06.2025	10:33:21.001	55205.233
02.06.2025	10:33:41.001	55203.269
02.06.2025	10:34:01.001	55205.143
02.06.2025	10:34:21.001	55206.476
02.06.2025	10:34:41.001	55208.255
02.06.2025	10:35:01.001	55209.44
02.06.2025	10:35:21.001	55211.576
02.06.2025	10:35:41.001	55213.932
02.06.2025	10:36:01.001	55214.952
02.06.2025	10:36:21.001	55216.951
02.06.2025	10:36:41.001	55218.386
02.06.2025	10:37:01.001	55219.861
02.06.2025	10:37:21.001	55220.805
02.06.2025	10:37:41.001	55222.155
02.06.2025	10:38:01.001	55223.011
02.06.2025	10:38:21.001	55223.882
02.06.2025	10:38:41.001	55223.908
02.06.2025	10:39:01.001	55224.021
02.06.2025	10:39:21.001	55223.746
02.06.2025	10:39:41.001	55224.024
02.06.2025	10:40:01.001	55224.266
02.06.2025	10:40:21.001	55224.558
02.06.2025	10:40:41.001	55224.127
02.06.2025	10:41:01.001	55223.407
02.06.2025	10:41:21.001	55222.324
02.06.2025	10:41:41.001	55221.109
02.06.2025	10:42:01.001	55221.164
02.06.2025	10:42:21.001	55220.699
02.06.2025	10:42:41.001	55219.968
02.06.2025	10:43:01.001	55220.42
02.06.2025	10:43:21.001	55220.952
02.06.2025	10:43:41.001	55221.279
02.06.2025	10:44:01.001	55221.697
02.06.2025	10:44:21.001	55220.845
02.06.2025	10:44:41.001	55220.125
02.06.2025	10:45:01.001	55219.26
02.06.2025	10:45:21.001	55218.449
02.06.2025	10:45:41.001	55217.89
02.06.2025	23:38:30.997	55138.059
02.06.2025	23:38:50.997	55138.421
02.06.2025	23:39:11.000	55138.649
02.06.2025	23:39:31.000	55138.94
02.06.2025	23:39:51.000	55139.094
02.06.2025	23:40:11.000	55139.063
02.06.2025	23:40:31.000	55138.822
02.06.2025	23:40:51.000	55138.929
02.06.2025	23:41:11.000	55138.763
02.06.2025	23:41:31.000	55138.721
02.06.2025	23:41:51.000	55138.836
02.06.2025	23:42:11.000	55138.923
02.06.2025	23:42:31.000	55139.056
02.06.2025	23:42:51.000	55139.457
02.06.2025	23:43:11.000	55139.399
02.06.2025	23:43:31.000	55139.366
02.06.2025	23:43:51.000	55139.228
02.06.2025	23:44:11.000	55139.441
02.06.2025	23:44:31.000	55139.772
02.06.2025	23:44:51.000	55140.053
02.06.2025	23:45:11.000	55140.047
02.06.2025	23:45:31.000	55140.001
02.06.2025	23:45:51.000	55140.068
02.06.2025	23:46:11.000	55140.26
02.06.2025	23:46:31.000	55140.407
02.06.2025	23:46:51.000	55140.303
02.06.2025	23:47:11.000	55140.385
02.06.2025	23:47:31.000	55140.463
02.06.2025	23:47:51.000	55140.681
02.06.2025	23:48:11.000	55140.612
02.06.2025	23:48:31.000	55140.405
02.06.2025	23:48:51.000	55140.423
02.06.2025	23:49:11.000	55140.272
02.06.2025	23:49:31.000	55140.314
02.06.2025	23:49:51.000	55140.15
02.06.2025	23:50:11.000	55139.797
02.06.2025	23:50:31.000	55139.639
02.06.2025	23:50:51.000	55139.67
02.06.2025	23:51:11.000	55139.714
02.06.2025	23:51:31.000	55139.762
02.06.2025	23:51:51.000	55139.66
02.06.2025	23:52:11.000	55139.516
02.06.2025	23:52:31.000	55139.527
02.06.2025	23:52:51.000	55139.373
02.06.2025	23:53:11.000	55139.257
02.06.2025	23:53:31.000	55139.123
02.06.2025	23:53:51.000	55138.961
02.06.2025	23:54:11.000	55138.887
02.06.2025	23:54:31.000	55138.938
02.06.2025	23:54:51.000	55138.861
02.06.2025	23:55:11.000	55138.597
02.06.2025	23:55:31.000	55138.243
02.06.2025	23:55:51.000	55138.15
02.06.2025	23:56:11.000	55137.862
02.06.2025	23:56:31.000	55137.556
02.06.2025	23:56:51.001	55137.357
02.06.2025	23:57:11.001	55137.162
02.06.2025	23:57:31.001	55137.005
02.06.2025	23:57:51.001	55136.655
02.06.2025	23:58:11.001	55136.41
02.06.2025	23:58:31.001	55136.337
02.06.2025	23:58:51.001	55135.998
02.06.2025	23:59:11.001	55135.672
02.06.2025	23:59:31.001	55135.497
02.06.2025	23:59:51.001	55135.616
03.06.2025	00:00:11.001	55135.435
03.06.2025	00:00:31.001	55135.247
03.06.2025	00:00:51.001	55135.224
03.06.2025	00:01:11.001	55135.278
03.06.2025	00:01:31.001	55135.505
03.06.2025	00:01:51.001	55135.48
03.06.2025	00:02:11.001	55135.261
03.06.2025	00:02:31.001	55135.213
03.06.2025	00:02:51.001	55135.245
03.06.2025	00:03:11.001	55134.977
03.06.2025	00:03:31.001	55134.647
03.06.2025	00:03:51.001	55134.656
03.06.2025	00:04:11.001	55134.392
03.06.2025	00:04:31.001	55133.767
03.06.2025	00:04:51.001	55133.592
03.06.2025	00:05:11.001	55133.047
03.06.2025	00:05:31.001	55132.527
03.06.2025	00:05:51.001	55131.927
03.06.2025	00:06:11.001	55131.761
03.06.2025	00:06:31.001	55131.767
03.06.2025	00:06:51.001	55131.553
03.06.2025	00:07:11.001	55131.369
03.06.2025	00:07:31.001	55131.153
03.06.2025	00:07:51.001	55131.025
03.06.2025	00:08:11.001	55130.741
03.06.2025	00:08:31.001	55130.677
03.06.2025	00:08:51.001	55130.63
03.06.2025	00:09:11.001	55129.818
03.06.2025	00:09:31.001	55129.6
03.06.2025	00:09:51.001	55129.704
03.06.2025	00:10:11.001	55129.889
03.06.2025	00:10:31.001	55130.446
03.06.2025	00:10:51.001	55130.118
03.06.2025	00:11:11.001	55129.628
03.06.2025	00:11:31.001	55129.396
03.06.2025	00:11:51.001	55129.524
03.06.2025	00:12:11.001	55129.777
03.06.2025	00:12:31.001	55129.964
03.06.2025	00:12:51.001	55130.306
03.06.2025	00:13:11.001	55130.672
03.06.2025	00:13:31.001	55130.376
03.06.2025	00:13:51.001	55130.544
03.06.2025	00:14:11.001	55130.781
03.06.2025	00:14:31.001	55131.089
03.06.2025	00:14:51.001	55131.303
03.06.2025	00:15:11.001	55131.378
03.06.2025	00:15:31.001	55131.381
03.06.2025	00:15:51.001	55131.436
03.06.2025	00:16:11.001	55131.551
03.06.2025	00:16:31.001	55131.486
03.06.2025	00:16:51.001	55131.677
03.06.2025	00:17:11.001	55131.943
03.06.2025	00:17:31.001	55132.369
03.06.2025	00:17:51.001	55132.294
03.06.2025	00:18:11.001	55131.963
03.06.2025	00:18:31.001	55131.703
03.06.2025	00:18:51.001	55131.739
03.06.2025	00:19:11.001	55131.833
03.06.2025	00:19:31.001	55131.842
03.06.2025	00:19:51.001	55131.838
03.06.2025	00:20:11.001	55131.786
03.06.2025	00:20:31.001	55131.659
03.06.2025	00:20:51.001	55131.411
03.06.2025	00:21:11.001	55131.025
03.06.2025	00:21:31.001	55130.648
03.06.2025	00:21:51.001	55130.379
03.06.2025	00:22:11.001	55130.434
03.06.2025	00:22:31.001	55130.464
03.06.2025	00:22:51.001	55130.244
03.06.2025	00:23:11.001	55130.052
03.06.2025	00:23:31.001	55129.719
03.06.2025	00:23:51.001	55129.615
03.06.2025	00:24:11.001	55129.575
03.06.2025	00:24:31.001	55129.087
03.06.2025	00:24:51.001	55128.655
03.06.2025	00:25:11.001	55128.35
03.06.2025	00:25:31.001	55128.308
03.06.2025	00:25:51.001	55128.225
03.06.2025	00:26:11.001	55128.084
03.06.2025	00:26:31.001	55127.666
03.06.2025	00:26:51.001	55127.566
03.06.2025	00:27:11.001	55127.522
03.06.2025	00:27:31.001	55127.479
03.06.2025	00:27:51.001	55127.675
03.06.2025	00:28:11.001	55127.821
03.06.2025	00:28:31.001	55127.927
03.06.2025	00:28:51.001	55127.617
03.06.2025	00:29:11.001	55127.425
03.06.2025	00:29:31.001	55127.308
03.06.2025	00:29:51.001	55127.417
03.06.2025	00:30:11.001	55127.619
03.06.2025	00:30:31.001	55127.799
03.06.2025	00:30:51.001	55127.595
03.06.2025	00:31:11.001	55127.358
03.06.2025	00:31:31.001	55127.191
03.06.2025	00:31:51.001	55127.398
03.06.2025	00:32:11.001	55127.518
03.06.2025	00:32:31.001	55127.7
03.06.2025	00:32:51.001	55128.023
03.06.2025	00:33:11.001	55128.128
03.06.2025	00:33:31.001	55127.893
03.06.2025	00:33:51.001	55128.286
03.06.2025	00:34:11.001	55127.906
03.06.2025	00:34:31.001	55127.874
03.06.2025	00:34:51.001	55128.143
03.06.2025	00:35:11.001	55128.219
03.06.2025	00:35:31.001	55128.386
03.06.2025	00:35:51.001	55128.369
03.06.2025	00:36:11.001	55128.429
03.06.2025	00:36:31.001	55128.49
03.06.2025	00:36:51.001	55128.945
03.06.2025	00:37:11.001	55129.191
03.06.2025	00:37:31.001	55129.27
03.06.2025	00:37:51.001	55129.3
03.06.2025	00:38:11.001	55129.599
03.06.2025	00:38:31.001	55129.938
03.06.2025	00:38:51.001	55130.292
03.06.2025	00:39:11.001	55130.536
03.06.2025	00:39:31.001	55130.859
03.06.2025	00:39:51.001	55130.673
03.06.2025	00:40:11.001	55130.79
03.06.2025	00:40:31.001	55129.718
03.06.2025	00:40:51.001	55128.871
03.06.2025	00:41:11.001	55128.647
03.06.2025	00:41:31.001	55128.189
03.06.2025	00:41:51.001	55128.223
03.06.2025	00:42:11.001	55128.254
03.06.2025	00:42:31.001	55128.247
03.06.2025	00:42:51.001	55128.383
03.06.2025	00:43:11.001	55128.674
03.06.2025	00:43:31.001	55128.991
03.06.2025	00:43:51.001	55129.092
03.06.2025	00:44:11.001	55129.201
03.06.2025	00:44:31.001	55130.187
03.06.2025	00:44:51.001	55131.381
03.06.2025	00:45:11.001	55132.051
03.06.2025	00:45:31.001	55131.814
03.06.2025	00:45:51.001	55132.161
03.06.2025	00:46:11.001	55131.967
03.06.2025	00:46:31.001	55132.047
03.06.2025	00:46:51.001	55131.78
03.06.2025	00:47:11.001	55131.414
03.06.2025	00:47:31.001	55130.974
03.06.2025	00:47:51.001	55130.279
03.06.2025	00:48:11.001	55129.289
03.06.2025	00:48:31.001	55128.932
03.06.2025	00:48:51.001	55128.896
03.06.2025	00:49:11.001	55128.645
03.06.2025	00:49:31.001	55128.455
03.06.2025	00:49:51.001	55127.74
03.06.2025	00:50:11.001	55127.169
03.06.2025	00:50:31.001	55125.516
03.06.2025	00:50:51.001	55124.982
03.06.2025	00:51:11.001	55124.554
03.06.2025	00:51:31.001	55123.961
03.06.2025	00:51:51.001	55123.735
03.06.2025	00:52:11.001	55122.048
03.06.2025	00:52:31.001	55120.898
03.06.2025	00:52:51.001	55119.434
03.06.2025	00:53:11.001	55117.969
03.06.2025	00:53:31.001	55116.884
03.06.2025	00:53:51.001	55115.103
03.06.2025	00:54:11.001	55113.835
03.06.2025	00:54:31.001	55112.223
03.06.2025	00:54:51.001	55111.549
03.06.2025	00:55:11.001	55111.178
03.06.2025	00:55:31.001	55110.455
03.06.2025	00:55:51.001	55109.686
03.06.2025	00:56:11.001	55109.259
03.06.2025	00:56:31.001	55108.569
03.06.2025	00:56:51.001	55108.05
03.06.2025	00:57:11.001	55107.852
03.06.2025	00:57:31.001	55108.169
03.06.2025	00:57:51.001	55108.006
03.06.2025	00:58:11.001	55107.895
03.06.2025	00:58:31.001	55107.828
03.06.2025	00:58:51.001	55108.109
03.06.2025	00:59:11.001	55108.324
03.06.2025	00:59:31.001	55108.767
03.06.2025	00:59:51.001	55109.031
03.06.2025	01:00:11.000	55109.582
03.06.2025	01:00:31.001	55109.954
03.06.2025	01:00:51.001	55109.988
03.06.2025	01:01:11.001	55110.542
03.06.2025	01:01:31.001	55111.109
03.06.2025	01:01:51.001	55111.591
03.06.2025	01:02:11.001	55112.237
